iata_code,id_0,id_1,id_2,id_3,id_4,id_5
ALZ,,,,,,
AMA,usa_244_gadm2-8,usa_244_44_gadm2-8,usa_244_44_2715_gadm2-8,,,
AMB,mdg_134_gadm2-8,mdg_134_2_gadm2-8,mdg_134_2_5_gadm2-8,mdg_134_2_5_21_gadm2-8,mdg_134_2_5_21_311_gadm2-8,
AMC,tcd_47_gadm2-8,tcd_47_18_gadm2-8,tcd_47_18_44_gadm2-8,tcd_47_18_44_266_gadm2-8,,
AMD,ind_105_gadm2-8,ind_105_11_gadm2-8,ind_105_11_133_gadm2-8,ind_105_11_133_315_gadm2-8,,
AME,moz_153_gadm2-8,moz_153_11_gadm2-8,moz_153_11_115_gadm2-8,moz_153_11_115_371_gadm2-8,,
AMF,png_175_gadm2-8,png_175_5_gadm2-8,png_175_5_18_gadm2-8,,,
AMG,png_175_gadm2-8,png_175_5_gadm2-8,png_175_5_19_gadm2-8,,,
AMH,eth_74_gadm2-8,eth_74_10_gadm2-8,eth_74_10_62_gadm2-8,eth_74_10_62_550_gadm2-8,,
AMI,idn_106_gadm2-8,idn_106_22_gadm2-8,idn_106_22_274_gadm2-8,,,
AMJ,bra_33_gadm2-8,bra_33_13_gadm2-8,bra_33_13_1559_gadm2-8,bra_33_13_1559_3167_gadm2-8,,
AMK,usa_244_gadm2-8,usa_244_6_gadm2-8,usa_244_6_275_gadm2-8,,,
AML,pan_174_gadm2-8,pan_174_2_gadm2-8,pan_174_2_5_gadm2-8,pan_174_2_5_26_gadm2-8,,
AMM,jor_116_gadm2-8,jor_116_2_gadm2-8,jor_116_2_3_gadm2-8,,,
AMN,usa_244_gadm2-8,usa_244_23_gadm2-8,usa_244_23_1258_gadm2-8,,,
AMO,tcd_47_gadm2-8,tcd_47_9_gadm2-8,tcd_47_9_18_gadm2-8,tcd_47_9_18_74_gadm2-8,,
AMP,mdg_134_gadm2-8,mdg_134_6_gadm2-8,mdg_134_6_21_gadm2-8,mdg_134_6_21_97_gadm2-8,mdg_134_6_21_97_1295_gadm2-8,
AMQ,idn_106_gadm2-8,idn_106_21_gadm2-8,idn_106_21_260_gadm2-8,,,
AMR,esp_215_gadm2-8,esp_215_1_gadm2-8,esp_215_1_1_gadm2-8,esp_215_1_1_5_gadm2-8,esp_215_1_1_5_71_gadm2-8,
AMS,nld_158_gadm2-8,nld_158_9_gadm2-8,nld_158_9_266_gadm2-8,,,
AMT,aus_15_gadm2-8,aus_15_8_gadm2-8,aus_15_8_889_gadm2-8,,,
AMU,png_175_gadm2-8,png_175_18_gadm2-8,png_175_18_73_gadm2-8,,,
AMV,rus_188_gadm2-8,rus_188_46_gadm2-8,rus_188_46_1224_gadm2-8,rus_188_46_1224_1341_gadm2-8,,
AMW,usa_244_gadm2-8,usa_244_16_gadm2-8,usa_244_16_873_gadm2-8,,,
AMX,aus_15_gadm2-8,aus_15_6_gadm2-8,aus_15_6_382_gadm2-8,,,
AMY,mdg_134_gadm2-8,mdg_134_4_gadm2-8,mdg_134_4_14_gadm2-8,mdg_134_4_14_61_gadm2-8,mdg_134_4_14_61_848_gadm2-8,
AMZ,nzl_160_gadm2-8,nzl_160_1_gadm2-8,nzl_160_1_2_gadm2-8,nzl_160_1_2_6_gadm2-8,,
ANA,usa_244_gadm2-8,usa_244_5_gadm2-8,usa_244_5_213_gadm2-8,,,
ANB,usa_244_gadm2-8,usa_244_1_gadm2-8,usa_244_1_8_gadm2-8,,,
ANC,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_70_gadm2-8,,,
AND,usa_244_gadm2-8,usa_244_41_gadm2-8,usa_244_41_2324_gadm2-8,,,
ANE,fra_79_gadm2-8,fra_79_18_gadm2-8,fra_79_18_72_gadm2-8,fra_79_18_72_267_gadm2-8,fra_79_18_72_267_2770_gadm2-8,fra_79_18_72_267_2770_27731_gadm2-8
ANF,chl_48_gadm2-8,chl_48_2_gadm2-8,chl_48_2_5_gadm2-8,chl_48_2_5_11_gadm2-8,,
ANG,fra_79_gadm2-8,fra_79_20_gadm2-8,fra_79_20_80_gadm2-8,fra_79_20_80_298_gadm2-8,fra_79_20_80_298_3091_gadm2-8,fra_79_20_80_298_3091_31799_gadm2-8
ANH,,,,,,
ANI,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_71_gadm2-8,,,
ANJ,cog_185_gadm2-8,cog_185_6_gadm2-8,cog_185_6_24_gadm2-8,,,
ANK,tur_235_gadm2-8,tur_235_10_gadm2-8,tur_235_10_102_gadm2-8,,,
ANL,ago_8_gadm2-8,ago_8_3_gadm2-8,ago_8_3_15_gadm2-8,ago_8_3_15_58_gadm2-8,,
ANM,mdg_134_gadm2-8,mdg_134_2_gadm2-8,mdg_134_2_6_gadm2-8,mdg_134_2_6_26_gadm2-8,mdg_134_2_6_26_353_gadm2-8,
ANN,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_86_gadm2-8,,,
ANO,moz_153_gadm2-8,moz_153_7_gadm2-8,moz_153_7_57_gadm2-8,moz_153_7_57_196_gadm2-8,,
ANP,usa_244_gadm2-8,usa_244_21_gadm2-8,usa_244_21_1194_gadm2-8,,,
ANQ,usa_244_gadm2-8,usa_244_15_gadm2-8,usa_244_15_772_gadm2-8,,,
ANR,bel_23_gadm2-8,bel_23_2_gadm2-8,bel_23_2_2_gadm2-8,bel_23_2_2_2_gadm2-8,bel_23_2_2_2_21_gadm2-8,
ANS,per_178_gadm2-8,per_178_3_gadm2-8,per_178_3_29_gadm2-8,per_178_3_29_259_gadm2-8,,
ANT,aut_16_gadm2-8,aut_16_7_gadm2-8,aut_16_7_87_gadm2-8,aut_16_7_87_1885_gadm2-8,,
ANU,atg_11_gadm2-8,atg_11_6_gadm2-8,,,,
ANV,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_93_gadm2-8,,,
ANW,usa_244_gadm2-8,usa_244_28_gadm2-8,usa_244_28_1665_gadm2-8,,,
ANX,nor_169_gadm2-8,nor_169_10_gadm2-8,nor_169_10_219_gadm2-8,,,
ANY,usa_244_gadm2-8,usa_244_17_gadm2-8,usa_244_17_926_gadm2-8,,,
ANZ,aus_15_gadm2-8,aus_15_6_gadm2-8,aus_15_6_379_gadm2-8,,,
AOA,png_175_gadm2-8,png_175_2_gadm2-8,png_175_2_6_gadm2-8,,,
AOB,png_175_gadm2-8,png_175_11_gadm2-8,png_175_11_47_gadm2-8,,,
AOC,deu_86_gadm2-8,deu_86_16_gadm2-8,deu_86_16_381_gadm2-8,deu_86_16_381_4456_gadm2-8,deu_86_16_381_4456_10462_gadm2-8,
AOD,tcd_47_gadm2-8,tcd_47_18_gadm2-8,tcd_47_18_43_gadm2-8,tcd_47_18_43_265_gadm2-8,,
AOE,tur_235_gadm2-8,tur_235_32_gadm2-8,tur_235_32_359_gadm2-8,,,
AOG,chn_49_gadm2-8,chn_49_18_gadm2-8,chn_49_18_196_gadm2-8,chn_49_18_196_1330_gadm2-8,,
AOH,usa_244_gadm2-8,usa_244_36_gadm2-8,usa_244_36_2048_gadm2-8,,,
AOI,ita_112_gadm2-8,ita_112_11_gadm2-8,ita_112_11_57_gadm2-8,ita_112_11_57_4372_gadm2-8,,
AOJ,jpn_114_gadm2-8,jpn_114_3_gadm2-8,jpn_114_3_93_gadm2-8,,,
AOK,grc_89_gadm2-8,grc_89_1_gadm2-8,grc_89_1_2_gadm2-8,grc_89_1_2_20_gadm2-8,,
AOL,arg_12_gadm2-8,arg_12_7_gadm2-8,arg_12_7_227_gadm2-8,,,
AOM,omn_170_gadm2-8,omn_170_1_gadm2-8,omn_170_1_1_gadm2-8,,,
AON,png_175_gadm2-8,png_175_6_gadm2-8,png_175_6_27_gadm2-8,,,
AOO,usa_244_gadm2-8,usa_244_39_gadm2-8,usa_244_39_2255_gadm2-8,,,
AOP,per_178_gadm2-8,per_178_17_gadm2-8,per_178_17_138_gadm2-8,per_178_17_138_1414_gadm2-8,,
AOQ,,,,,,
AOR,mys_136_gadm2-8,mys_136_2_gadm2-8,mys_136_2_13_gadm2-8,,,
AOS,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_80_gadm2-8,,,
AOT,ita_112_gadm2-8,ita_112_19_gadm2-8,ita_112_19_103_gadm2-8,ita_112_19_103_7448_gadm2-8,,
AOU,lao_123_gadm2-8,lao_123_1_gadm2-8,lao_123_1_2_gadm2-8,,,
APA,usa_244_gadm2-8,usa_244_6_gadm2-8,usa_244_6_244_gadm2-8,,,
APB,bol_28_gadm2-8,bol_28_4_gadm2-8,bol_28_4_36_gadm2-8,bol_28_4_36_109_gadm2-8,,
APC,usa_244_gadm2-8,usa_244_5_gadm2-8,usa_244_5_211_gadm2-8,,,
APF,usa_244_gadm2-8,usa_244_10_gadm2-8,usa_244_10_328_gadm2-8,,,
APG,usa_244_gadm2-8,usa_244_21_gadm2-8,usa_244_21_1204_gadm2-8,,,
APH,usa_244_gadm2-8,usa_244_47_gadm2-8,usa_244_47_2845_gadm2-8,,,
API,col_53_gadm2-8,col_53_20_gadm2-8,col_53_20_710_gadm2-8,,,
APK,,,,,,
APL,moz_153_gadm2-8,moz_153_7_gadm2-8,moz_153_7_73_gadm2-8,moz_153_7_73_254_gadm2-8,,
APN,usa_244_gadm2-8,usa_244_23_gadm2-8,usa_244_23_1233_gadm2-8,,,
APO,col_53_gadm2-8,col_53_2_gadm2-8,col_53_2_19_gadm2-8,,,
APP,png_175_gadm2-8,png_175_17_gadm2-8,png_175_17_69_gadm2-8,,,
APQ,bra_33_gadm2-8,bra_33_2_gadm2-8,bra_33_2_25_gadm2-8,bra_33_2_25_25_gadm2-8,,
APR,png_175_gadm2-8,png_175_5_gadm2-8,png_175_5_18_gadm2-8,,,
APS,bra_33_gadm2-8,bra_33_9_gadm2-8,bra_33_9_895_gadm2-8,bra_33_9_895_2138_gadm2-8,,
APT,usa_244_gadm2-8,usa_244_43_gadm2-8,usa_244_43_2488_gadm2-8,,,
APU,bra_33_gadm2-8,bra_33_16_gadm2-8,bra_33_16_2778_gadm2-8,bra_33_16_2778_5301_gadm2-8,,
APV,usa_244_gadm2-8,usa_244_5_gadm2-8,usa_244_5_219_gadm2-8,,,
APW,wsm_197_gadm2-8,wsm_197_9_gadm2-8,wsm_197_9_38_gadm2-8,,,
APX,bra_33_gadm2-8,bra_33_16_gadm2-8,bra_33_16_2780_gadm2-8,bra_33_16_2780_5307_gadm2-8,,
APY,bra_33_gadm2-8,bra_33_10_gadm2-8,bra_33_10_1129_gadm2-8,bra_33_10_1129_2498_gadm2-8,,
APZ,arg_12_gadm2-8,arg_12_15_gadm2-8,arg_12_15_368_gadm2-8,,,
AQA,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4393_gadm2-8,bra_33_24_4393_8548_gadm2-8,,
AQB,gtm_94_gadm2-8,gtm_94_14_gadm2-8,gtm_94_14_226_gadm2-8,,,
AQG,chn_49_gadm2-8,chn_49_1_gadm2-8,chn_49_1_1_gadm2-8,chn_49_1_1_1_gadm2-8,,
AQI,sau_200_gadm2-8,sau_200_8_gadm2-8,,,,
AQJ,jor_116_gadm2-8,jor_116_3_gadm2-8,jor_116_3_10_gadm2-8,,,
AQL,esp_215_gadm2-8,esp_215_1_gadm2-8,esp_215_1_1_gadm2-8,esp_215_1_1_5_gadm2-8,esp_215_1_1_5_71_gadm2-8,
AQM,bra_33_gadm2-8,bra_33_22_gadm2-8,bra_33_22_4294_gadm2-8,bra_33_22_4294_8407_gadm2-8,,
AQP,per_178_gadm2-8,per_178_4_gadm2-8,per_178_4_35_gadm2-8,per_178_4_35_331_gadm2-8,,
AQS,,,,,,
AQY,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_70_gadm2-8,,,
ARA,usa_244_gadm2-8,usa_244_19_gadm2-8,usa_244_19_1135_gadm2-8,,,
ARB,usa_244_gadm2-8,usa_244_23_gadm2-8,usa_244_23_1314_gadm2-8,,,
ARC,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_93_gadm2-8,,,
ARD,idn_106_gadm2-8,idn_106_23_gadm2-8,idn_106_23_277_gadm2-8,,,
ARE,pri_183_gadm2-8,pri_183_7_gadm2-8,,,,
ARF,col_53_gadm2-8,col_53_31_gadm2-8,col_53_31_1055_gadm2-8,,,
ARG,usa_244_gadm2-8,usa_244_4_gadm2-8,usa_244_4_146_gadm2-8,,,
ARH,rus_188_gadm2-8,rus_188_4_gadm2-8,rus_188_4_123_gadm2-8,rus_188_4_123_123_gadm2-8,,
ARI,chl_48_gadm2-8,chl_48_4_gadm2-8,chl_48_4_10_gadm2-8,chl_48_4_10_50_gadm2-8,,
ARJ,idn_106_gadm2-8,idn_106_24_gadm2-8,idn_106_24_298_gadm2-8,,,
ARK,tza_227_gadm2-8,tza_227_1_gadm2-8,tza_227_1_1_gadm2-8,tza_227_1_1_9_gadm2-8,,
ARL,bfa_38_gadm2-8,bfa_38_8_gadm2-8,bfa_38_8_27_gadm2-8,bfa_38_8_27_209_gadm2-8,,
ARM,aus_15_gadm2-8,aus_15_5_gadm2-8,aus_15_5_115_gadm2-8,,,
ARN,swe_222_gadm2-8,swe_222_15_gadm2-8,swe_222_15_172_gadm2-8,,,
ARO,,,,,,
ARP,png_175_gadm2-8,png_175_13_gadm2-8,png_175_13_52_gadm2-8,,,
ARQ,col_53_gadm2-8,col_53_3_gadm2-8,col_53_3_134_gadm2-8,,,
ARR,arg_12_gadm2-8,arg_12_5_gadm2-8,arg_12_5_206_gadm2-8,,,
ARS,bra_33_gadm2-8,bra_33_9_gadm2-8,bra_33_9_902_gadm2-8,bra_33_9_902_2153_gadm2-8,,
ART,usa_244_gadm2-8,usa_244_33_gadm2-8,usa_244_33_1853_gadm2-8,,,
ARU,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4388_gadm2-8,bra_33_24_4388_8543_gadm2-8,,
ARV,usa_244_gadm2-8,usa_244_50_gadm2-8,usa_244_50_3097_gadm2-8,,,
ARW,rou_187_gadm2-8,rou_187_2_gadm2-8,rou_187_2_79_gadm2-8,,,
ARX,usa_244_gadm2-8,usa_244_31_gadm2-8,usa_244_31_1789_gadm2-8,,,
ARY,aus_15_gadm2-8,aus_15_10_gadm2-8,aus_15_10_1049_gadm2-8,,,
ARZ,ago_8_gadm2-8,ago_8_18_gadm2-8,ago_8_18_160_gadm2-8,ago_8_18_160_515_gadm2-8,,
ASA,eri_72_gadm2-8,eri_72_2_gadm2-8,eri_72_2_8_gadm2-8,,,
ASB,tkm_236_gadm2-8,tkm_236_1_gadm2-8,,,,
ASC,bol_28_gadm2-8,bol_28_3_gadm2-8,bol_28_3_28_gadm2-8,bol_28_3_28_82_gadm2-8,,
ASD,bhs_18_gadm2-8,bhs_18_23_gadm2-8,,,,
ASE,usa_244_gadm2-8,usa_244_6_gadm2-8,usa_244_6_291_gadm2-8,,,
ASF,rus_188_gadm2-8,rus_188_5_gadm2-8,rus_188_5_143_gadm2-8,rus_188_5_143_143_gadm2-8,,
ASG,nzl_160_gadm2-8,nzl_160_3_gadm2-8,nzl_160_3_11_gadm2-8,nzl_160_3_11_100_gadm2-8,,
ASH,usa_244_gadm2-8,usa_244_30_gadm2-8,usa_244_30_1772_gadm2-8,,,
ASI,shn_192_gadm2-8,shn_192_1_gadm2-8,shn_192_1_1_gadm2-8,,,
ASJ,jpn_114_gadm2-8,jpn_114_18_gadm2-8,jpn_114_18_827_gadm2-8,,,
ASK,civ_57_gadm2-8,civ_57_13_gadm2-8,civ_57_13_31_gadm2-8,civ_57_13_31_104_gadm2-8,civ_57_13_31_104_180_gadm2-8,
ASL,usa_244_gadm2-8,usa_244_44_gadm2-8,usa_244_44_2629_gadm2-8,,,
ASM,eri_72_gadm2-8,eri_72_1_gadm2-8,eri_72_1_1_gadm2-8,,,
ASN,usa_244_gadm2-8,usa_244_1_gadm2-8,usa_244_1_61_gadm2-8,,,
ASO,eth_74_gadm2-8,eth_74_4_gadm2-8,eth_74_4_19_gadm2-8,eth_74_4_19_172_gadm2-8,,
ASP,aus_15_gadm2-8,aus_15_6_gadm2-8,aus_15_6_316_gadm2-8,,,
ASQ,usa_244_gadm2-8,usa_244_29_gadm2-8,usa_244_29_1758_gadm2-8,,,
ASR,tur_235_gadm2-8,tur_235_48_gadm2-8,tur_235_48_566_gadm2-8,,,
ASS,zaf_211_gadm2-8,zaf_211_6_gadm2-8,zaf_211_6_35_gadm2-8,zaf_211_6_35_146_gadm2-8,zaf_211_6_35_146_2938_gadm2-8,
AST,,,,,,
ASU,pry_177_gadm2-8,pry_177_5_gadm2-8,pry_177_5_41_gadm2-8,,,
ASV,ken_118_gadm2-8,ken_118_10_gadm2-8,ken_118_10_59_gadm2-8,ken_118_10_59_279_gadm2-8,,
ASW,egy_69_gadm2-8,egy_69_17_gadm2-8,egy_69_17_224_gadm2-8,,,
ASX,usa_244_gadm2-8,usa_244_50_gadm2-8,usa_244_50_3053_gadm2-8,,,
ASY,usa_244_gadm2-8,usa_244_35_gadm2-8,usa_244_35_2019_gadm2-8,,,
ASZ,png_175_gadm2-8,png_175_20_gadm2-8,png_175_20_80_gadm2-8,,,
ATA,per_178_gadm2-8,per_178_2_gadm2-8,per_178_2_12_gadm2-8,per_178_2_12_114_gadm2-8,,
ATB,sdn_218_gadm2-8,sdn_218_12_gadm2-8,sdn_218_12_55_gadm2-8,sdn_218_12_55_155_gadm2-8,,
ATC,bhs_18_gadm2-8,bhs_18_5_gadm2-8,,,,
ATD,slb_209_gadm2-8,slb_209_7_gadm2-8,slb_209_7_110_gadm2-8,,,
ATE,usa_244_gadm2-8,usa_244_37_gadm2-8,usa_244_37_2199_gadm2-8,,,
ATF,ecu_68_gadm2-8,ecu_68_23_gadm2-8,ecu_68_23_185_gadm2-8,ecu_68_23_185_910_gadm2-8,,
ATG,pak_171_gadm2-8,pak_171_7_gadm2-8,pak_171_7_25_gadm2-8,pak_171_7_25_107_gadm2-8,,
ATH,grc_89_gadm2-8,grc_89_3_gadm2-8,grc_89_3_4_gadm2-8,grc_89_3_4_54_gadm2-8,,
ATI,ury_245_gadm2-8,ury_245_1_gadm2-8,ury_245_1_5_gadm2-8,,,
ATJ,mdg_134_gadm2-8,mdg_134_1_gadm2-8,mdg_134_1_4_gadm2-8,mdg_134_1_4_17_gadm2-8,mdg_134_1_4_17_247_gadm2-8,
ATK,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_84_gadm2-8,,,
ATL,usa_244_gadm2-8,usa_244_11_gadm2-8,usa_244_11_444_gadm2-8,,,
ATM,bra_33_gadm2-8,bra_33_14_gadm2-8,bra_33_14_2404_gadm2-8,bra_33_14_2404_4769_gadm2-8,,
ATN,png_175_gadm2-8,png_175_16_gadm2-8,png_175_16_67_gadm2-8,,,
ATO,usa_244_gadm2-8,usa_244_36_gadm2-8,usa_244_36_2051_gadm2-8,,,
ATP,png_175_gadm2-8,png_175_18_gadm2-8,png_175_18_70_gadm2-8,,,
ATQ,ind_105_gadm2-8,ind_105_28_gadm2-8,ind_105_28_450_gadm2-8,ind_105_28_450_1533_gadm2-8,,
ATR,mrt_142_gadm2-8,mrt_142_1_gadm2-8,mrt_142_1_2_gadm2-8,,,
ATS,usa_244_gadm2-8,usa_244_32_gadm2-8,usa_244_32_1806_gadm2-8,,,
ATT,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_71_gadm2-8,,,
ATU,,,,,,
ATV,tcd_47_gadm2-8,tcd_47_2_gadm2-8,tcd_47_2_3_gadm2-8,tcd_47_2_3_14_gadm2-8,,
ATW,usa_244_gadm2-8,usa_244_50_gadm2-8,usa_244_50_3098_gadm2-8,,,
ATX,kaz_117_gadm2-8,kaz_117_2_gadm2-8,kaz_117_2_21_gadm2-8,,,
ATY,usa_244_gadm2-8,usa_244_42_gadm2-8,usa_244_42_2380_gadm2-8,,,
ATZ,egy_69_gadm2-8,egy_69_18_gadm2-8,egy_69_18_238_gadm2-8,,,
AUA,,,,,,
AUB,bra_33_gadm2-8,bra_33_12_gadm2-8,bra_33_12_1463_gadm2-8,bra_33_12_1463_2990_gadm2-8,,
AUC,col_53_gadm2-8,col_53_3_gadm2-8,col_53_3_133_gadm2-8,,,
AUD,aus_15_gadm2-8,aus_15_7_gadm2-8,aus_15_7_509_gadm2-8,,,
AUE,egy_69_gadm2-8,egy_69_22_gadm2-8,egy_69_22_275_gadm2-8,,,
AUF,fra_79_gadm2-8,fra_79_6_gadm2-8,fra_79_6_26_gadm2-8,fra_79_6_26_114_gadm2-8,fra_79_6_26_114_1022_gadm2-8,fra_79_6_26_114_1022_9247_gadm2-8
AUG,usa_244_gadm2-8,usa_244_20_gadm2-8,usa_244_20_1182_gadm2-8,,,
AUH,are_241_gadm2-8,are_241_1_gadm2-8,,,,
AUI,png_175_gadm2-8,png_175_12_gadm2-8,png_175_12_51_gadm2-8,,,
AUJ,png_175_gadm2-8,png_175_5_gadm2-8,png_175_5_18_gadm2-8,,,
AUK,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_91_gadm2-8,,,
AUL,,,,,,
AUM,usa_244_gadm2-8,usa_244_24_gadm2-8,usa_244_24_1367_gadm2-8,,,
AUN,usa_244_gadm2-8,usa_244_5_gadm2-8,usa_244_5_214_gadm2-8,,,
AUO,usa_244_gadm2-8,usa_244_1_gadm2-8,usa_244_1_41_gadm2-8,,,
AUP,png_175_gadm2-8,png_175_13_gadm2-8,png_175_13_52_gadm2-8,,,
AUQ,pyf_81_gadm2-8,pyf_81_3_gadm2-8,,,,
AUR,fra_79_gadm2-8,fra_79_3_gadm2-8,fra_79_3_9_gadm2-8,fra_79_3_9_36_gadm2-8,fra_79_3_9_36_336_gadm2-8,fra_79_3_9_36_336_3539_gadm2-8
AUS,usa_244_gadm2-8,usa_244_44_gadm2-8,usa_244_44_2754_gadm2-8,,,
AUT,tls_229_gadm2-8,tls_229_7_gadm2-8,tls_229_7_31_gadm2-8,tls_229_7_31_248_gadm2-8,,
AUU,aus_15_gadm2-8,aus_15_7_gadm2-8,aus_15_7_423_gadm2-8,,,
AUV,png_175_gadm2-8,png_175_20_gadm2-8,png_175_20_79_gadm2-8,,,
AUW,usa_244_gadm2-8,usa_244_50_gadm2-8,usa_244_50_3090_gadm2-8,,,
AUX,bra_33_gadm2-8,bra_33_27_gadm2-8,bra_33_27_5378_gadm2-8,bra_33_27_5378_10055_gadm2-8,,
AUY,vut_247_gadm2-8,vut_247_5_gadm2-8,vut_247_5_49_gadm2-8,,,
AUZ,usa_244_gadm2-8,usa_244_14_gadm2-8,usa_244_14_637_gadm2-8,,,
AVA,chn_49_gadm2-8,chn_49_8_gadm2-8,chn_49_8_78_gadm2-8,chn_49_8_78_458_gadm2-8,,
AVB,ita_112_gadm2-8,ita_112_7_gadm2-8,ita_112_7_33_gadm2-8,ita_112_7_33_2023_gadm2-8,,
AVF,fra_79_gadm2-8,fra_79_22_gadm2-8,fra_79_22_92_gadm2-8,fra_79_22_92_337_gadm2-8,fra_79_22_92_337_3538_gadm2-8,fra_79_22_92_337_3538_35006_gadm2-8
AVG,aus_15_gadm2-8,aus_15_6_gadm2-8,aus_15_6_395_gadm2-8,,,
AVI,cub_59_gadm2-8,cub_59_2_gadm2-8,cub_59_2_17_gadm2-8,,,
AVJ,esp_215_gadm2-8,esp_215_5_gadm2-8,esp_215_5_18_gadm2-8,esp_215_5_18_127_gadm2-8,esp_215_5_18_127_2620_gadm2-8,
AVK,mng_149_gadm2-8,mng_149_2_gadm2-8,mng_149_2_17_gadm2-8,,,
AVL,usa_244_gadm2-8,usa_244_34_gadm2-8,usa_244_34_1904_gadm2-8,,,
AVN,fra_79_gadm2-8,fra_79_21_gadm2-8,fra_79_21_88_gadm2-8,fra_79_21_88_323_gadm2-8,fra_79_21_88_323_3390_gadm2-8,fra_79_21_88_323_3390_33632_gadm2-8
AVO,usa_244_gadm2-8,usa_244_10_gadm2-8,usa_244_10_344_gadm2-8,,,
AVP,usa_244_gadm2-8,usa_244_39_gadm2-8,usa_244_39_2288_gadm2-8,,,
AVR,prt_182_gadm2-8,prt_182_12_gadm2-8,prt_182_12_180_gadm2-8,prt_182_12_180_2521_gadm2-8,,
AVS,esp_215_gadm2-8,esp_215_5_gadm2-8,esp_215_5_18_gadm2-8,esp_215_5_18_127_gadm2-8,esp_215_5_18_127_2620_gadm2-8,
AVU,slb_209_gadm2-8,slb_209_3_gadm2-8,slb_209_3_29_gadm2-8,,,
AVV,aus_15_gadm2-8,aus_15_10_gadm2-8,aus_15_10_1126_gadm2-8,,,
AVW,usa_244_gadm2-8,usa_244_3_gadm2-8,usa_244_3_104_gadm2-8,,,
AVX,usa_244_gadm2-8,usa_244_5_gadm2-8,usa_244_5_202_gadm2-8,,,
AWA,eth_74_gadm2-8,eth_74_10_gadm2-8,eth_74_10_71_gadm2-8,eth_74_10_71_620_gadm2-8,,
AWB,png_175_gadm2-8,png_175_22_gadm2-8,png_175_22_85_gadm2-8,,,
AWD,vut_247_gadm2-8,vut_247_5_gadm2-8,vut_247_5_50_gadm2-8,,,
AWE,gab_83_gadm2-8,gab_83_8_gadm2-8,gab_83_8_31_gadm2-8,,,
AWH,eth_74_gadm2-8,eth_74_9_gadm2-8,eth_74_9_47_gadm2-8,eth_74_9_47_487_gadm2-8,,
AWK,,,,,,
AWM,usa_244_gadm2-8,usa_244_4_gadm2-8,usa_244_4_126_gadm2-8,,,
AWN,aus_15_gadm2-8,aus_15_8_gadm2-8,aus_15_8_986_gadm2-8,,,
AWP,aus_15_gadm2-8,aus_15_6_gadm2-8,aus_15_6_385_gadm2-8,,,
AWR,png_175_gadm2-8,png_175_11_gadm2-8,png_175_11_45_gadm2-8,,,
AWZ,irn_107_gadm2-8,irn_107_15_gadm2-8,irn_107_15_140_gadm2-8,,,
AXA,aia_9_gadm2-8,,,,,
AXB,usa_244_gadm2-8,usa_244_33_gadm2-8,usa_244_33_1853_gadm2-8,,,
AXC,aus_15_gadm2-8,aus_15_7_gadm2-8,aus_15_7_416_gadm2-8,,,
AXD,grc_89_gadm2-8,grc_89_6_gadm2-8,grc_89_6_9_gadm2-8,grc_89_6_9_203_gadm2-8,,
AXE,bra_33_gadm2-8,bra_33_25_gadm2-8,bra_33_25_5289_gadm2-8,bra_33_25_5289_9955_gadm2-8,,
AXF,chn_49_gadm2-8,chn_49_19_gadm2-8,chn_49_19_209_gadm2-8,chn_49_19_209_1390_gadm2-8,,
AXG,usa_244_gadm2-8,usa_244_16_gadm2-8,usa_244_16_843_gadm2-8,,,
AXI,esp_215_gadm2-8,esp_215_1_gadm2-8,esp_215_1_2_gadm2-8,esp_215_1_2_11_gadm2-8,esp_215_1_2_11_111_gadm2-8,
AXJ,jpn_114_gadm2-8,jpn_114_21_gadm2-8,jpn_114_21_901_gadm2-8,,,
AXK,yem_254_gadm2-8,yem_254_20_gadm2-8,yem_254_20_299_gadm2-8,,,
AXL,aus_15_gadm2-8,aus_15_6_gadm2-8,aus_15_6_385_gadm2-8,,,
AXM,col_53_gadm2-8,col_53_24_gadm2-8,col_53_24_826_gadm2-8,,,
AXN,usa_244_gadm2-8,usa_244_24_gadm2-8,usa_244_24_1337_gadm2-8,,,
AXP,bhs_18_gadm2-8,bhs_18_1_gadm2-8,,,,
AXR,,,,,,
AXS,usa_244_gadm2-8,usa_244_37_gadm2-8,usa_244_37_2168_gadm2-8,,,
AXT,jpn_114_gadm2-8,jpn_114_2_gadm2-8,jpn_114_2_65_gadm2-8,,,
AXU,eth_74_gadm2-8,eth_74_11_gadm2-8,eth_74_11_76_gadm2-8,eth_74_11_76_669_gadm2-8,,
AXV,usa_244_gadm2-8,usa_244_36_gadm2-8,usa_244_36_2052_gadm2-8,,,
